22342022-HP;HMHIKH;Holzmechaniker/in FR Bauelemente, Holzpackmittel u;Holzmechaniker/in FR Bauelemente, Holzpackmittel und Rahmen;1027_22342022-HP
24412001;FPMB;Fachpraktiker für Metallbau/Fachpraktikerin für Me;Fachpraktiker für Metallbau/Fachpraktikerin für Metallbau;1027_24412001
26312470;ITSEH;IT-System-Elektroniker/in Handwerk;IT-System-Elektroniker/in Handwerk;1027_26312470
24222001;FP;Feinpolierer/Feinpoliererin;Feinpolierer/Feinpoliererin;1027_24222001
33312001;INIS;Industrie-Isolierer/Industrie-Isoliererin;Industrie-Isolierer/Industrie-Isoliererin;1027_33312001
93332322;DEEHPK;Drechsler/in (Elfenbeinschnitzer/in) FR Elfenbeins;Drechsler/in (Elfenbeinschnitzer/in) FR Elfenbeinschnitzen;1027_93332322
41212002;MWL;Milchwirtschaftlicher Laborant/Milchwirtschaftlich;Milchwirtschaftlicher Laborant/Milchwirtschaftliche Laborantin;1027_41212002
25122010-PV;MADIMF;Maschinen- und Anlagenführer/in SP Druckweiter- un;Maschinen- und Anlagenführer/in SP Druckweiter- und Papierverarbeitung;1027_25122010-PV
23412120;FPDI;Fachpraktiker/in für Drucktechnik (§66 BBiG);Fachpraktiker/in für Drucktechnik (§66 BBiG);1027_23412120
11322001-KR;PW-KR;Pferdewirt/Pferdewirtin - Fachrichtung Klassische ;Pferdewirt/Pferdewirtin - Fachrichtung Klassische Reitausbildung;1027_11322001-KR
62312332-KO;FVLKV;Fachverkäufer/in im Lebensmittelhandwerk SP Kondit;Fachverkäufer/in im Lebensmittelhandwerk SP Konditorei;1027_62312332-KO
41323310-DS;CLDSHMB;Chemielaborant/in + duales Studium Handwerk;Chemielaborant/in + duales Studium Handwerk;1027_41323310-DS
71402340-BK;FPBHUO;Fachpraktiker/in für Bürokommunikation (§42r HwO) ;Fachpraktiker/in für Bürokommunikation (§42r HwO) Handwerk;1027_71402340-BK
22342001;FKMKU;Fachkraft für Möbel-, Küchen- und Umzugsservice;Fachkraft für Möbel-, Küchen- und Umzugsservice;1027_22342001
24122005;VT-NU;Verfahrenstechnologe Metall/Verfahrenstechnologin ;Verfahrenstechnologe Metall/Verfahrenstechnologin Metall - Fachrichtung Nichteisenmetallumformung;1027_24122005
27212005-HKS;TSP-VA;Technischer Systemplaner/Technische Systemplanerin;Technischer Systemplaner/Technische Systemplanerin - Fachrichtung Versorgungs- und Ausrüstungstechnik;1027_27212005-HKS
32202007-SB;FPE-SB;Fachpraktiker für Tiefbau/Fachpraktikerin für Tief;Fachpraktiker für Tiefbau/Fachpraktikerin für Tiefbau - Schwerpunkt Straßenbauarbeiten;1027_32202007-SB
21422020;IKMIRK;Industriekeramiker/in Modelltechnik;Industriekeramiker/in Modelltechnik;1027_21422020
81112820;ZFIMG;Zahnmedizinische(r) Fachangestellte/r;Zahnmedizinische(r) Fachangestellte/r;1027_81112820
23422320-DH;BBDHPD;Buchbinder/in Druckweiterverarbeitung (Serie) Hand;Buchbinder/in Druckweiterverarbeitung (Serie) Handwerk;1027_23422320-DH
22332029;HMAHKH;Holzmechaniker/in (ohne FR-Angabe);Holzmechaniker/in (ohne FR-Angabe);1027_22332029
29252001;MIT;Milchtechnologe/Milchtechnologin;Milchtechnologe/Milchtechnologin;1027_29252001
72122003-FB;KVF-FB;Kaufmann für Versicherungen und Finanzen/Kauffrau ;Kaufmann für Versicherungen und Finanzen/Kauffrau für Versicherungen und Finanzen - Fachrichtung Finanzberatung;1027_72122003-FB
29222007;FPKH;Fachpraktiker im Konditor-Handwerk/Fachpraktikerin;Fachpraktiker im Konditor-Handwerk/Fachpraktikerin im Konditorhandwerk;1027_29222007
99999087;HBF_HM;Staatl. gepr. Assistent/in für Hotelmanagement;Staatl. gepr. Assistent/in für Hotelmanagement;1027_99999087
63212001;HOK;Hotelkaufmann/Hotelkauffrau;Hotelkaufmann/Hotelkauffrau;1027_63212001
24302040;VMIIMM;Verfahrensmechaniker/in für Beschichtungstechnik;Verfahrensmechaniker/in für Beschichtungstechnik;1027_24302040
93522005-ES;ES-ES;Edelsteinschleifer/Edelsteinschleiferin - Fachrich;Edelsteinschleifer/Edelsteinschleiferin - Fachrichtung Edelsteinschleifen;1027_93522005-ES
24512001;CHM;Chirurgiemechaniker/Chirurgiemechanikerin;Chirurgiemechaniker/Chirurgiemechanikerin;1027_24512001
99000800;NB;Nichtbeschäftigte (Arbeitslose);Nichtbeschäftigte (Arbeitslose);1027_99000800
93422310;GPHPK;Glas- und Porzellanmaler/in;Glas- und Porzellanmaler/in;1027_93422310
73222001;KGW;Kaufmann im Gesundheitswesen/Kauffrau im Gesundhei;Kaufmann im Gesundheitswesen/Kauffrau im Gesundheitswesen;1027_73222001
29122310;WKHLM;Weinküfer/in;Weinküfer/in;1027_29122310
34332002;FPR;Fachpraktiker für Recycling/Fachpraktikerin für Re;Fachpraktiker für Recycling/Fachpraktikerin für Recycling;1027_34332002
43102339;FIOFRH;Fachinformatiker/in (ohne FR-Angabe) Handwerk;Fachinformatiker/in (ohne FR-Angabe) Handwerk;1027_43102339
43112040;KDMI;Kaufmann/Kauffrau für Digitalisierungsmanagement I;Kaufmann/Kauffrau für Digitalisierungsmanagement Industrie;1027_43112040
51312030;FLGIVL;Fachlagerist/in Industrie;Fachlagerist/in Industrie;1027_51312030
28222009-DS;MS-DA;Maßschneider/Maßschneiderin - Schwerpunkt Damen;Maßschneider/Maßschneiderin - Schwerpunkt Damen;1027_28222009-DS
22342392;HMEIKH;Holzmechaniker/in FR Herstellen von Bauelementen, ;Holzmechaniker/in FR Herstellen von Bauelementen, Holzpackmitteln und Rahmen;1027_22342392
41312030;PHIMB;Pharmakant/in;Pharmakant/in;1027_41312030
21212041;NSMIRK;Naturwerksteinmechaniker/in FR Maschinenbearbeitun;Naturwerksteinmechaniker/in FR Maschinenbearbeitungstechnik;1027_21212041
73212005;SOFA-KS;Sozialversicherungsfachangestellter/Sozialversiche;Sozialversicherungsfachangestellter/Sozialversicherungsfachangestellte - Fachrichtung Knappschaftliche Sozialversicherung;1027_73212005
22102016-CM;KKT-CM;Kunststoff- und Kautschuktechnologe/Kunststoff- un;Kunststoff- und Kautschuktechnologe/Kunststoff- und Kautschuktechnologin - Fachrichtung Compound- und Masterbatchherstellung;1027_22102016-CM
33302030;TMIAB;Trockenbaumonteur/in;Trockenbaumonteur/in;1027_33302030
25252342;ZTMIMF;Zweirdmechatroniker/in FR Motorradtechnik Industri;Zweirdmechatroniker/in FR Motorradtechnik Industrie;1027_25252342
93522121;ESSEGI;Edelsteinschleifer/in FR Edelsteingravieren (Indus;Edelsteinschleifer/in FR Edelsteingravieren (Industrie);1027_93522121
43232003;KITS;Kaufmann für IT-System-Management/Kauffrau für IT-;Kaufmann für IT-System-Management/Kauffrau für IT-System-Management;1027_43232003
93522040;EGIPK;Edelsteingraveur/in Industrie;Edelsteingraveur/in Industrie;1027_93522040
43112003-DP;FI-DP;Fachinformatiker/Fachinformatikerin - Fachrichtung;Fachinformatiker/Fachinformatikerin - Fachrichtung Daten- und Prozessanalyse;1027_43112003-DP
51422001;SKL;Servicekaufmann im Luftverkehr/Servicekauffrau im ;Servicekaufmann im Luftverkehr/Servicekauffrau im Luftverkehr;1027_51422001
24532010;UMIMM;Uhrmacher/in Industrie;Uhrmacher/in Industrie;1027_24532010
21322001;GAB;Glasapparatebauer/Glasapparatebauerin;Glasapparatebauer/Glasapparatebauerin;1027_21322001
32202020-RO;TBIHTRO;Tiefbaufacharbeiter/in SP Rohrleitungsbauarbeiten;Tiefbaufacharbeiter/in SP Rohrleitungsbauarbeiten;1027_32202020-RO
26213004;ELGIS;Elektroniker für Gebäude- und Infrastruktursysteme;Elektroniker für Gebäude- und Infrastruktursysteme/Elektronikerin für Gebäude- und Infrastruktursysteme;1027_26213004
32102020-MA;HFIHTMABB;Hochbaufacharbeiter/in SP Maurerarbeiten Industrie;Hochbaufacharbeiter/in SP Maurerarbeiten Industrie;1027_32102020-MA
29132010;BRILM;Brenner/in Industrie;Brenner/in Industrie;1027_29132010
21212006-ST;NWM-SLT;Naturwerksteinmechaniker/Naturwerksteinmechanikeri;Naturwerksteinmechaniker/Naturwerksteinmechanikerin - Fachrichtung Schleiftechnik;1027_21212006-ST
28112001;PGT;Produktgestalter-Textil/Produktgestalterin-Textil;Produktgestalter-Textil/Produktgestalterin-Textil;1027_28112001
26263010-DI;EAMDSIME;Elektroanlagenmonteur/in + duales Studium Industri;Elektroanlagenmonteur/in + duales Studium Industrie;1027_26263010-DI
41312003;PFK;Produktionsfachkraft Chemie;Produktionsfachkraft Chemie;1027_41312003
93232310;RSHPK;Raumausstatter/in Handwerk;Raumausstatter/in Handwerk;1027_93232310
41422324;WPSH;Werkstoffprüfer/in FR Systemtechnik (Handwerk);Werkstoffprüfer/in FR Systemtechnik (Handwerk);1027_41422324
73212725;SOUÖRV;Sozialversicherungsfachangestellte/r FR Gesetzlich;Sozialversicherungsfachangestellte/r FR Gesetzliche Unfallversicherung Öffentlicher Dienst;1027_73212725
31142010;FWWIBA;Fachkraft für Wasserwirtschaft Industrie;Fachkraft für Wasserwirtschaft Industrie;1027_31142010
71402140;BMIUO;Kaufmann/Kauffrau für Büromanagement Industrie;Kaufmann/Kauffrau für Büromanagement Industrie;1027_71402140
24122034;VHSIMM;Verfahrensmechaniker/in in der Hütten- und Halbzeu;Verfahrensmechaniker/in in der Hütten- und Halbzeugindustrie FR Stahl-Umformung Industrie;1027_24122034
94612001-ML;BM-ML;Bühnenmaler und -plastiker/Bühnenmalerin und -plas;Bühnenmaler und -plastiker/Bühnenmalerin und -plastikerin - Fachrichtung Malerei;1027_94612001-ML
24202004;SFW;Schlosser-Fachwerker/Schlosser-Fachwerkerin;Schlosser-Fachwerker/Schlosser-Fachwerkerin;1027_24202004
33212011-KD;ML-KD;Maler und Lackierer/Malerin und Lackiererin - Fach;Maler und Lackierer/Malerin und Lackiererin - Fachrichtung Kirchenmalerei und Denkmalpflege;1027_33212011-KD
43103022-SI;FIDSSIIK;Fachinformatiker/in + duales Studium FR Systeminte;Fachinformatiker/in + duales Studium FR Systemintegration Industrie;1027_43103022-SI
27212017-VA;TSP-VA;Technischer Systemplaner/Technische Systemplanerin;Technischer Systemplaner/Technische Systemplanerin - Fachrichtung Versorgungs- und Ausrüstungstechnik;1027_27212017-VA
27212008-MA;FPTP-MA;Fachpraktiker Technischer Produktdesigner/Fachprak;Fachpraktiker Technischer Produktdesigner/Fachpraktikerin Technische Produktdesignerin - Fachrichtung Maschinen- und Anlagenkonstruktion;1027_27212008-MA
25232030;LBIMF;Leichtflugzeugbauer/in;Leichtflugzeugbauer/in;1027_25232030
25212370-SH;KMEHSH;Kraftfahrzeugmechatroniker/in SP System- und Hochv;Kraftfahrzeugmechatroniker/in SP System- und Hochvolttechnik Handwerk;1027_25212370-SH
23212002-KV;MDP-KV;Mediengestalter Digital und Print/Mediengestalteri;Mediengestalter Digital und Print/Mediengestalterin Digital und Print - Fachrichtung Konzeption und Visualisierung;1027_23212002-KV
24202003;MWE;Metallwerker/Metallwerkerin;Metallwerker/Metallwerkerin;1027_24202003
28342002;PV;Pelzveredler/Pelzveredlerin;Pelzveredler/Pelzveredlerin;1027_28342002
93522003-EG;ES-EG;Edelsteinschleifer/Edelsteinschleiferin - Fachrich;Edelsteinschleifer/Edelsteinschleiferin - Fachrichtung Edelsteingravieren;1027_93522003-EG
52182001;SFA;Servicefahrer/Servicefahrerin;Servicefahrer/Servicefahrerin;1027_52182001
93542004-MO;SLhM;Schilder- und Lichtreklamehersteller/Schilder- und;Schilder- und Lichtreklamehersteller/Schilder- und Lichtreklameherstellerin - Schwerpunkt Montage;1027_93542004-MO
41313020-DS;CKDSIMB;Chemikant/in + duales Studium Industrie;Chemikant/in + duales Studium Industrie;1027_41313020-DS
92302001;KAM;Kaufmann für audiovisuelle Medien/Kauffrau für aud;Kaufmann für audiovisuelle Medien/Kauffrau für audiovisuelle Medien;1027_92302001
99999044;FSTe-ST-BT;FS Te Fr Schuhtechnik Sp Betriebstechnik;FS Te Fr Schuhtechnik Sp Betriebstechnik;1027_99999044
99999094;HBF_PV;Staatl. gepr. Assistent/in Polizei und Verwaltung;Staatl. gepr. Assistent/in Polizei und Verwaltung;1027_99999094
33212320;BOHAB;Bauten- und Objektbeschichter/in;Bauten- und Objektbeschichter/in;1027_33212320
22342391;HMRHKH;Holzmechaniker/in FR Herstellen von Möbeln und Inn;Holzmechaniker/in FR Herstellen von Möbeln und Innenausbauteilen;1027_22342391
22302020;HBSIKH;Holzbearbeitungsmechaniker/in;Holzbearbeitungsmechaniker/in;1027_22302020
21212003-MT;NWM-MT;Naturwerksteinmechaniker/Naturwerksteinmechanikeri;Naturwerksteinmechaniker/Naturwerksteinmechanikerin - Fachrichtung Maschinenbearbeitungstechnik;1027_21212003-MT
71302001;IK;Industriekaufmann/Industriekauffrau;Industriekaufmann/Industriekauffrau;1027_71302001
61312001;IMK;Immobilienkaufmann/Immobilienkauffrau;Immobilienkaufmann/Immobilienkauffrau;1027_61312001
93532003-ZT;MBI-ZT;Metallbildner/Metallbildnerin - Fachrichtung Zisel;Metallbildner/Metallbildnerin - Fachrichtung Ziseliertechnik;1027_93532003-ZT
99999056;FSWi-BWL-SRC;FS Wi Fr BWL/Untern Sp Steuern/Rechnung/Controll.;FS Wi Fr BWL/Untern Sp Steuern/Rechnung/Controll.;1027_99999056
12132612;GAFLGF;Gärtner/in FR Friedhofsgärtnerei;Gärtner/in FR Friedhofsgärtnerei;1027_12132612
41312002;PHK;Pharmakant/Pharmakantin;Pharmakant/Pharmakantin;1027_41312002
73213725-DS;SODSUÖRV;Sozialversicherungsfachangestellte/r + duales Stud;Sozialversicherungsfachangestellte/r + duales Studium FR Gesetzliche Unfallversicherung Handwerk;1027_73213725-DS
23422390;MTVHPD;Medientechnologe/Medientechnologin Druckverarbeitu;Medientechnologe/Medientechnologin Druckverarbeitung;1027_23422390
26313350-DS;EIDSHME;Informationselektroniker/in + duales Studium;Informationselektroniker/in + duales Studium;1027_26313350-DS
31222010;GEOIBA;Geomatiker/in;Geomatiker/in;1027_31222010
21312030;VMLIRK;Verfahrensmechaniker/in Glastechnik;Verfahrensmechaniker/in Glastechnik;1027_21312030
82322001;KSM;Kosmetiker/Kosmetikerin;Kosmetiker/Kosmetikerin;1027_82322001
34312320-RK;FRRHGV;Fachkraft für Rohr-, Kanal- und Industrieservice S;Fachkraft für Rohr-, Kanal- und Industrieservice SP Rohr- und Kanalservice Handwerk;1027_34312320-RK
34312006-LSV;UTK-LSV;Umwelttechnologe für Kreislauf- und Abfallwirtscha;Umwelttechnologe für Kreislauf- und Abfallwirtschaft/Umwelttechnologin für Kreislauf- und Abfallwirtschaft - Schwerpunkt Logistik, Sammlung und Vertrieb;1027_34312006-LSV
72302820;SFFFR;Steuerfachangestellte/r;Steuerfachangestellte/r;1027_72302820
32102005-MA;HBF-MA;Hochbaufacharbeiter/Hochbaufacharbeiterin - Schwer;Hochbaufacharbeiter/Hochbaufacharbeiterin - Schwerpunkt Maurerarbeiten;1027_32102005-MA
71402060;BKRIUO;Bürokraft (§66 BBiG);Bürokraft (§66 BBiG);1027_71402060
54152020;FZPIRB;Fahrzeugpfleger/in (§66 BBiG);Fahrzeugpfleger/in (§66 BBiG);1027_54152020
23322004-WF;FOG-WF;Fotograf/Fotografin - Schwerpunkt Wissenschaftsfot;Fotograf/Fotografin - Schwerpunkt Wissenschaftsfotografie;1027_23322004-WF
26312013-IT-DS;EL-IT-DS;Elektroniker/Elektronikerin - Fachrichtung Informa;Elektroniker/Elektronikerin - Fachrichtung Informations- und Telekommunikationstechnik (+ duales Studium);1027_26312013-IT-DS
93422001;GPM;Glas- und Porzellanmaler/Glas- und Porzellanmaleri;Glas- und Porzellanmaler/Glas- und Porzellanmalerin;1027_93422001
24212001;SUT;Stanz- und Umformmechaniker/Stanz- und Umformmecha;Stanz- und Umformmechaniker/Stanz- und Umformmechanikerin;1027_24212001
27212010-IBDS;BZIDSIFP;Bauzeichner/in SP Ingenieurbau + duales Studium;Bauzeichner/in SP Ingenieurbau + duales Studium;1027_27212010-IBDS
93342001;VG;Vergolder/Vergolderin;Vergolder/Vergolderin;1027_93342001
26323010-DS;MTDSIME;Mikrotechnologe/-technologin + duales Studium;Mikrotechnologe/-technologin + duales Studium;1027_26323010-DS
32102020-FS;HFIHTFSBB;Hochbaufacharbeiter/in SP Feuerungs- und Schornste;Hochbaufacharbeiter/in SP Feuerungs- und Schornsteinbauarbeiten Industrie;1027_32102020-FS
25212452;KUFKHMF;Karosserie- und Fahrzeugbaumechaniker/in FR Kaross;Karosserie- und Fahrzeugbaumechaniker/in FR Karosserie- und Fahrzeugbautechnik Handwerk;1027_25212452
26313360-DS;EITSDSHME;IT-System-Elektroniker/in + duales Studium Handwer;IT-System-Elektroniker/in + duales Studium Handwerk;1027_26313360-DS
22102018-FT;KKT-FT;Kunststoff- und Kautschuktechnologe/Kunststoff- un;Kunststoff- und Kautschuktechnologe/Kunststoff- und Kautschuktechnologin - Fachrichtung Formteile;1027_22102018-FT
26302004-GS;IEL-GS;Industrieelektriker/Industrieelektrikerin - Fachri;Industrieelektriker/Industrieelektrikerin - Fachrichtung Geräte und Systeme;1027_26302004-GS
33302010-ST;AAIABST;Ausbaufacharbeiter/in SP Stukkateurarbeiten;Ausbaufacharbeiter/in SP Stukkateurarbeiten;1027_33302010-ST
92302010;KAIWM;Kaufmann/Kauffrau für audiovisuelle Medien;Kaufmann/Kauffrau für audiovisuelle Medien;1027_92302010
93522090-EM;SSEIPK;Silberschmied/in SP Email Industrie;Silberschmied/in SP Email Industrie;1027_93522090-EM
61213312-DS;KGGDSHEH;Kaufmann/Kauffrau im Groß- und Außenhandel + duale;Kaufmann/Kauffrau im Groß- und Außenhandel + duales Studium FR Großhandel Handwerk;1027_61213312-DS
11602610;WILLF;Winzer/in;Winzer/in;1027_11602610
93332310;SPHPK;Holzspielzeugmacher/in Handwerk;Holzspielzeugmacher/in Handwerk;1027_93332310
27232333;TMAHFP;Technische/r Modellbauer/in FR Anschauung Handwerk;Technische/r Modellbauer/in FR Anschauung Handwerk;1027_27232333
62412820;PAFVB;Pharmazeutisch-kaufmännische(r) Angestellte/r;Pharmazeutisch-kaufmännische(r) Angestellte/r;1027_62412820
94532020;MGIDU;Mediengestalter/in Bild und Ton;Mediengestalter/in Bild und Ton;1027_94532020
71302002-DS;IK-DS;Industriekaufmann/Industriekauffrau (+ duales Stud;Industriekaufmann/Industriekauffrau (+ duales Studium);1027_71302002-DS
73332001-ID;FMI-ID;Fachangestellter für Medien- und Informationsdiens;Fachangestellter für Medien- und Informationsdienste/Fachangestellte für Medien- und Informationsdienste - Fachrichtung Information und Dokumentation;1027_73332001-ID
73212010-LS;SOFA-LS;Sozialversicherungsfachangestellter/Sozialversiche;Sozialversicherungsfachangestellter/Sozialversicherungsfachangestellte - Fachrichtung Landwirtschaftliche Sozialversicherung;1027_73212010-LS
51312003;FPLW;Fachpraktiker für Lagerwirtschaft/Fachpraktikerin ;Fachpraktiker für Lagerwirtschaft/Fachpraktikerin für Lagerwirtschaft;1027_51312003
25233323-TH;FMDSTHMF;Fluggerätmechaniker/in + duales Studium FR Triebwe;Fluggerätmechaniker/in + duales Studium FR Triebwerkstechnik Handwerk;1027_25233323-TH
11102620;LALLF;Landwirt/in;Landwirt/in;1027_11102620
99999070;FSMst-FM;FS Mst Feinwerkmechaniker/-in;FS Mst Feinwerkmechaniker/-in;1027_99999070
22103349-DS;VKDSH;Verfahrensmechaniker/in für Kunststoff- und Kautsc;Verfahrensmechaniker/in für Kunststoff- und Kautschuktechnik + duales Studium Handwerk;1027_22103349-DS
22103343-MK;VKDSMH;Verfahrensmechaniker/in für Kunststoff- und Kautsc;Verfahrensmechaniker/in für Kunststoff- und Kautschuktech.+duales Studium FR Mehrschichtkautschukteile Handwerk;1027_22103343-MK
61282010;KECIEH;Kaufmann/frau im E-Commerce (Industrie);Kaufmann/frau im E-Commerce (Industrie);1027_61282010
62322313-FL;FVLFV;Fachverkäufer/in im Lebensmittelhandwerk SP Fleisc;Fachverkäufer/in im Lebensmittelhandwerk SP Fleischerei;1027_62322313-FL
25212370-PK;KMPHMF;Kraftfahrzeugmechatroniker/in SP Personenkraftwage;Kraftfahrzeugmechatroniker/in SP Personenkraftwagentechnik Handwerk;1027_25212370-PK
21222320-BF;BTFHRK;Betonstein- und Terrazzohersteller/in SP Betonfert;Betonstein- und Terrazzohersteller/in SP Betonfertigteilbau;1027_21222320-BF
21362002;VMBO;Verfahrensmechaniker für Brillenoptik/Verfahrensme;Verfahrensmechaniker für Brillenoptik/Verfahrensmechanikerin für Brillenoptik;1027_21362002
26253310-DS;EBDS;Elektroniker/in für Betriebstechnik + duales Studi;Elektroniker/in für Betriebstechnik + duales Studium Handwerk;1027_26253310-DS
93512002-MT;MBI-MDT;Metallbildner/Metallbildnerin - Fachrichtung Metal;Metallbildner/Metallbildnerin - Fachrichtung Metalldrücktechnik;1027_93512002-MT
99999073;FSMst-GS;FS Mst Goldschmied/-in;FS Mst Goldschmied/-in;1027_99999073
24522040;WMIMM;Werkzeugmechaniker/in;Werkzeugmechaniker/in;1027_24522040
28232002;SEMA;Segelmacher/Segelmacherin;Segelmacher/Segelmacherin;1027_28232002
99999012;FSG-DVK;FS Gestaltung Fr Design und visuelle Kommunikation;FS Gestaltung Fr Design und visuelle Kommunikation;1027_99999012
29202001;FKLT;Fachkraft für Lebensmitteltechnik;Fachkraft für Lebensmitteltechnik;1027_29202001
62102040;VHIVB;Verkaufshilfe / Verkaufshelfer/in (§66 BBiG);Verkaufshilfe / Verkaufshelfer/in (§66 BBiG);1027_62102040
83212050-PD;FPPDIET;Fachpraktiker/in für personale Dienstleistungen (§;Fachpraktiker/in für personale Dienstleistungen (§66 BBiG) Industrie;1027_83212050-PD
63222010;HFITH;Hotelfachmann/-fachfrau;Hotelfachmann/-fachfrau;1027_63222010
29132020;DSILM;Destillateur/in;Destillateur/in;1027_29132020
82512001;OTM;Orthopädietechnik-Mechaniker/Orthopädietechnik-Mec;Orthopädietechnik-Mechaniker/Orthopädietechnik-Mechanikerin;1027_82512001
93522320;EGHPK;Edelsteingraveur/in Handwerk;Edelsteingraveur/in Handwerk;1027_93522320
